"freq","word1","word2","word3","word4"
"2","ruining","our","good","work"
"2","rules","and","regulations","of"
"2","rumor","has","it","will"
"2","run","for","the","senate"
"2","run","homer","in","the"
"2","run","out","of","cash"
"3","run","out","of","time"
"2","run","out","of","unk"
"2","run","the","risk","of"
"3","running","up","and","down"
"2","runs","on","eight","hits"
"2","rushed","for","yards","and"
"2","ryan","unk","unk","unk"
"2","s","attorney's","office","in"
"2","s","chamber","of","commerce"
"2","s","circuit","court","of"
"2","s","conference","of","catholic"
"2","s","department","of","commerce"
"3","s","department","of","education"
"2","s","department","of","justice"
"3","s","district","court","in"
"2","s","district","court","judge"
"2","s","district","judge","sara"
"2","s","embassy","in","beijing"
"3","s","food","and","drug"
"2","s","house","of","representatives"
"2","s","o","to","all"
"7","s","o","to","my"
"2","s","o","to","the"
"2","s","o","to","unk"
"2","s","rep","steve","unk"
"2","s","supreme","court","has"
"3","said","a","lot","of"
"2","said","after","the","game"
"2","said","and","done","and"
"3","said","at","the","time"
"2","said","but","based","on"
"3","said","david","unk","a"
"2","said","earlier","this","week"
"2","said","he","added","that"
"2","said","he","and","his"
"2","said","he","and","unk"
"3","said","he","didn't","know"
"2","said","he","doesn't","know"
"4","said","he","had","been"
"2","said","he","had","never"
"2","said","he","had","no"
"2","said","he","has","a"
"4","said","he","has","been"
"2","said","he","is","not"
"2","said","he","supported","the"
"2","said","he","was","a"
"2","said","he","was","at"
"3","said","he","was","surprised"
"2","said","he","was","told"
"2","said","i'm","going","to"
"2","said","i'm","not","sure"
"4","said","i","don't","know"
"2","said","i","don't","want"
"2","said","i","had","a"
"2","said","i","need","to"
"2","said","i","think","that"
"2","said","i","was","going"
"3","said","in","a","news"
"2","said","in","a","recent"
"2","said","in","a","speech"
"24","said","in","a","statement"
"3","said","in","an","e"
"8","said","in","an","interview"
"2","said","it's","great","to"
"2","said","it","is","not"
"7","said","it","was","a"
"2","said","it","was","about"
"2","said","it","would","be"
"2","said","john","unk","a"
"2","said","last","fall","the"
"2","said","last","week","that"
"2","said","manager","manny","acta"
"4","said","referring","to","the"
"2","said","she","didn't","have"
"2","said","she","had","been"
"2","said","she","wants","to"
"2","said","something","to","me"
"2","said","st","louis","county"
"2","said","that","he","felt"
"2","said","that","he","was"
"2","said","that","is","not"
"2","said","the","amount","of"
"2","said","the","district","does"
"2","said","the","question","is"
"2","said","the","unions","would"
"2","said","the","unk","is"
"2","said","the","unk","of"
"2","said","the","vast","majority"
"2","said","there's","always","a"
"2","said","there","are","times"
"2","said","there","was","no"
"2","said","there","were","no"
"2","said","they","approved","of"
"3","said","they","were","not"
"2","said","this","is","a"
"3","said","this","is","not"
"3","said","to","be","the"
"2","said","unk","he","was"
"2","said","unk","is","a"
"2","said","unk","told","him"
"5","said","unk","unk","a"
"2","said","unk","unk","was"
"3","said","unk","who","is"
"2","said","unk","who","unk"
"2","said","unk","who","was"
"3","said","we're","going","to"
"3","said","we've","got","to"
"2","said","we","don't","want"
"3","said","we","have","to"
"2","said","we","want","to"
"2","said","when","asked","about"
"3","said","with","a","laugh"
"2","sale","from","a","m"
"2","sales","and","unk","unk"
"2","sales","tax","increase","of"
"2","salt","and","pepper","to"
"2","salt","and","pepper","unk"
"2","salt","lake","city","for"
"2","same","as","it","ever"
"2","same","can","be","said"
"2","same","could","be","said"
"2","same","goes","for","the"
"2","same","holds","true","for"
"2","same","reason","i","saw"
"2","same","sex","marriage","should"
"2","same","time","as","him"
"2","same","time","i","think"
"2","same","time","you","know"
"2","san","diego","sports","arena"
"2","santa","is","watching","and"
"2","sarah","unk","unk","unk"
"2","sat","on","the","bench"
"2","saturday","and","p","m"
"2","saturday","and","sunday","nights"
"2","saturday","may","from","to"
"2","saucepan","and","cover","with"
"2","save","it","to","my"
"2","saw","one","of","the"
"2","say","good","bye","to"
"2","say","goodbye","to","my"
"5","say","i","love","you"
"2","say","is","that","i"
"2","say","it","to","her"
"2","say","somethin","if","your"
"2","say","something","about","the"
"2","say","thanks","to","all"
"2","say","that","i","didn't"
"2","say","that","i","will"
"2","say","that","it","was"
"3","say","that","this","is"
"2","say","the","glass","is"
"4","say","the","same","thing"
"2","say","there","is","no"
"2","say","this","is","what"
"2","say","to","yourself","what"
"3","say","what","they","want"
"2","say","what","you","want"
"3","say","yes","or","no"
"3","say","you","gonna","be"
"2","saying","only","that","the"
"2","saying","the","same","thing"
"2","says","he","says","he"
"2","says","this","is","the"
"2","scare","the","unk","out"
"2","scene","in","which","the"
"2","scene","of","a","shooting"
"2","scheduled","for","march","at"
"2","scheduled","for","p","m"
"2","scheduled","to","be","released"
"4","scheduled","to","open","in"
"2","school","and","it","was"
"2","school","for","me","today"
"2","school","of","unk","and"
"2","school","the","next","day"
"2","school","where","i","was"
"2","score","a","field","goal"
"2","scored","in","the","minute"
"2","scored","per","game","and"
"2","scored","points","in","the"
"2","scott","unk","in","game"
"2","scream","while","having","sex"
"2","scripps","memorial","hospital","la"
"2","script","for","a","graphic"
"2","scriptures","and","that","he"
"2","search","for","a","new"
"2","season","and","is","it"
"2","season","at","ohio","state"
"2","season","ending","knee","injury"
"2","season","hanging","in","the"
"2","season","has","picked","up"
"2","season","to","taste","with"
"2","season","with","salt","and"
"2","seasons","as","a","starter"
"2","seau","a","pro","bowl"
"2","second","book","in","the"
"7","second","half","of","the"
"2","second","half","stoppage","time"
"2","second","place","went","to"
"2","second","round","of","the"
"2","second","time","in","his"
"3","second","time","in","the"
"2","second","year","as","a"
"2","secret","to","happiness","is"
"2","security","and","governmental","affairs"
"2","security","checkpoint","that","was"
"2","security","secretary","janet","napolitano"
"5","see","a","lot","of"
"4","see","a","picture","of"
"2","see","all","of","you"
"2","see","and","tonight","at"
"2","see","between","and","inches"
"2","see","how","it","goes"
"2","see","how","long","it"
"2","see","how","this","goes"
"8","see","if","i","can"
"2","see","if","i","like"
"2","see","if","i","was"
"2","see","if","we","can"
"2","see","if","we","could"
"2","see","in","the","photo"
"2","see","is","what","you"
"2","see","must","see","must"
"2","see","some","of","my"
"2","see","some","of","the"
"2","see","that","it","is"
"2","see","the","end","of"
"2","see","the","hunger","games"
"2","see","the","picture","below"
"2","see","the","whole","thing"
"2","see","this","as","a"
"2","see","what's","out","there"
"2","see","what","i","can"
"3","see","what","it","was"
"3","see","what","we","can"
"2","see","what","you","create"
"2","see","what","you","did"
"2","see","you","at","our"
"7","see","you","at","the"
"3","see","you","at","unk"
"3","see","you","in","the"
"2","see","you","next","time"
"2","see","you","next","week"
"2","see","you","on","the"
"2","see","you","soon","rt"
"2","see","you","this","weekend"
"2","see","your","name","on"
"2","seed","in","the","upcoming"
"2","seeing","you","at","the"
"2","seem","to","be","a"
"3","seem","to","find","the"
"2","seem","to","get","the"
"3","seemed","to","be","a"
"2","seemed","to","be","in"
"2","seems","like","there","is"
"5","seems","to","be","a"
"3","seems","to","be","my"
"2","seems","to","be","the"
"2","seems","to","have","a"
"2","seems","to","have","made"
"2","seems","to","me","to"
"2","seen","anything","like","it"
"2","seen","in","my","life"
"2","seen","in","recent","memory"
"2","selling","of","your","stuff"
"2","sells","at","a","margin"
"2","sen","john","unk","r"
"2","senate","president","stephen","sweeney"
"2","senate","with","your","vote"
"2","senator","bob","unk","who"
"2","senator","kyrillos","becomes","the"
"2","send","it","to","my"
"2","send","me","a","dm"
"2","send","me","an","e"
"2","send","me","an","email"
"2","send","their","children","to"
"2","send","them","my","way"
"2","send","your","resume","to"
"2","sending","their","children","to"
"2","senior","member","of","the"
"2","sense","of","security","for"
"2","sense","of","the","word"
"2","sense","of","urgency","to"
"2","sent","a","letter","to"
"2","sent","it","off","to"
"2","sent","to","live","with"
"3","sent","unk","through","the"
"2","sentence","around","my","dad's"
"3","sentenced","to","years","in"
"2","separation","of","church","and"
"2","series","history","the","blazers"
"2","serve","as","a","reminder"
"2","services","llc","and","amazon"
"2","services","llc","and","or"
"2","services","of","the","book"
"2","set","a","date","and"
"2","set","aside","to","cool"
"2","set","by","the","european"
"2","set","foot","on","the"
"2","set","of","the","movie"
"2","set","that","up","for"
"3","set","the","timer","and"
"2","set","up","a","time"
"2","set","up","a","unk"
"2","set","up","all","the"
"2","set","up","in","the"
"2","set","up","to","be"
"2","sets","the","stage","for"
"2","settle","for","less","than"
"2","settled","for","maureen","dowd"
"4","seven","days","a","week"
"2","seven","things","about","myself"
"2","several","multi","unk","slot"
"2","several","of","them","in"
"2","several","times","a","day"
"2","several","times","in","the"
"2","several","weeks","ago","and"
"2","sex","a","call","her"
"4","sex","and","the","city"
"3","shaping","up","to","be"
"2","share","a","photo","of"
"2","share","from","million","or"
"2","share","my","excitement","with"
"2","share","that","with","you"
"2","share","with","you","all"
"2","share","your","experience","with"
"2","share","your","thoughts","with"
"2","sharing","and","protection","act"
"5","she","and","her","husband"
"2","she","came","off","the"
"2","she","came","to","help"
"2","she","can","get","it"
"2","she","did","just","that"
"2","she","did","not","want"
"2","she","didn't","have","the"
"2","she","does","it","in"
"2","she","does","not","like"
"2","she","doesn't","have","to"
"3","she","doesn't","want","to"
"2","she","fell","in","love"
"2","she","felt","she","could"
"2","she","felt","the","need"
"2","she","goes","a","little"
"2","she","had","a","unk"
"2","she","had","asked","me"
"2","she","had","expected","to"
"2","she","has","been","a"
